business_id,year,gross_revenue,net_income,name,industry,size,region,start_year,incentive_type,duration_years,estimated_savings,corp_tax_before,corp_tax_after
159,2018,130505988,6829354,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.3,0.3
159,2019,13719707,1147111,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.3,0.3
159,2020,220431620,42632407,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.3,0.3
159,2021,62878512,6531917,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.3,0.25
159,2022,476273190,24999677,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.25,0.25
159,2023,16793210,1761018,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.25,0.25
159,2024,141171341,21468330,Mccarthy Inc,Retail,MSME,NCR,2019,Income Tax Holiday,4.0,29561866.0,0.25,0.25
160,2018,241745689,16180088,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.3,0.3
160,2019,376653188,30401160,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.3,0.3
160,2020,488668991,76693700,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.3,0.3
160,2021,249971109,35320924,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.3,0.25
160,2022,442971284,23334195,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.25,0.25
160,2023,464509305,72796522,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.25,0.25
160,2024,421561213,71495529,Russell-Daniels,BPO,MSME,Region VI,2020,,,,0.25,0.25
161,2018,332470403,45496368,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.3,0.3
161,2019,441922033,56918309,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.3,0.3
161,2020,487456360,115575025,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.3,0.3
161,2021,98179733,11732331,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.3,0.25
161,2022,203746986,20915105,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.25,0.25
161,2023,47005801,13415010,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.25,0.25
161,2024,97900976,27173277,Brown-Wall,Manufacturing,MSME,Region III,2017,,,,0.25,0.25
162,2018,399447713,78064186,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.3,0.3
162,2019,418166445,47913002,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.3,0.3
162,2020,266797719,24720630,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.3,0.3
162,2021,20592549,2145665,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.3,0.25
162,2022,389796248,108938287,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.25,0.25
162,2023,430418529,35704291,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.25,0.25
162,2024,73212560,13547687,Stein-Silva,FinTech,MSME,Region II,2019,,,,0.25,0.25
163,2018,251129900,16832067,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.3,0.3
163,2019,434257779,84846118,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.3,0.3
163,2020,403035500,100473049,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.3,0.3
163,2021,497456295,120704367,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.3,0.25
163,2022,53783839,8796600,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.25,0.25
163,2023,92533722,26779532,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.25,0.25
163,2024,360364195,89826963,"Smith, Gilmore and Johnston",Renewable Energy,Large,Region I,2012,Enhanced Deductions,3.0,18701248.0,0.25,0.25
164,2018,162128202,10218907,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.3,0.3
164,2019,205413849,13274340,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.3,0.3
164,2020,442186979,119243904,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.3,0.3
164,2021,227042904,63361534,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.3,0.25
164,2022,144019234,30984076,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.25,0.25
164,2023,298380915,49424556,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.25,0.25
164,2024,421712710,122132368,Smith-Bell,FinTech,MSME,NCR,2014,Special Corporate Income Tax,5.0,27296926.0,0.25,0.25
165,2018,451513950,126124131,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.3,0.3
165,2019,349774801,73108381,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.3,0.3
165,2020,270854311,35286556,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.3,0.3
165,2021,144828087,22228213,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.3,0.25
165,2022,339094010,83642601,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.25,0.25
165,2023,327509204,92989294,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.25,0.25
165,2024,103181199,29036719,Castaneda-Ashley,Renewable Energy,MSME,Region V,2016,Income Tax Holiday,2.0,20019142.0,0.25,0.25
166,2018,31868479,4671260,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.3,0.3
166,2019,348500087,64614006,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.3,0.3
166,2020,293204618,78607950,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.3,0.3
166,2021,241602365,21387013,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.3,0.25
166,2022,368804270,61697352,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.25,0.25
166,2023,84638329,11415137,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.25,0.25
166,2024,473264094,133831281,Medina-Navarro,Retail,MSME,Region III,2011,Income Tax Holiday,3.0,23070066.0,0.25,0.25
167,2018,101571651,9028496,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.3,0.3
167,2019,326476803,19597035,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.3,0.3
167,2020,319033662,78318067,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.3,0.3
167,2021,189276704,27694843,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.3,0.25
167,2022,412082072,75594032,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.25,0.25
167,2023,387580411,44060379,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.25,0.25
167,2024,277265081,64097246,"Hurst, Freeman and Nelson",FinTech,Large,Region VIII,2011,Special Corporate Income Tax,6.0,8668704.0,0.25,0.25
168,2018,84152417,24133952,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.3,0.3
168,2019,265633534,29824255,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.3,0.3
168,2020,105731200,17217520,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.3,0.3
168,2021,418079737,119203791,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.3,0.25
168,2022,431505910,41673423,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.25,0.25
168,2023,74788243,5319993,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.25,0.25
168,2024,30311465,2419050,Johnson-Rogers,Renewable Energy,MSME,Region IV-B,2018,Special Corporate Income Tax,2.0,5017880.0,0.25,0.25
169,2018,250827611,73116892,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.3,0.3
169,2019,27529055,2998644,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.3,0.3
169,2020,191109314,56497656,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.3,0.3
169,2021,301781659,46468993,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.3,0.25
169,2022,497961957,117363070,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.25,0.25
169,2023,31841731,6922469,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.25,0.25
169,2024,483274350,142082413,"Yates, Ramsey and Pittman",Education,MSME,Region I,2018,Enhanced Deductions,6.0,2175901.0,0.25,0.25
170,2018,44692967,7311932,Hooper PLC,Construction,MSME,Region V,2017,,,,0.3,0.3
170,2019,31566384,8388402,Hooper PLC,Construction,MSME,Region V,2017,,,,0.3,0.3
170,2020,265238114,32581057,Hooper PLC,Construction,MSME,Region V,2017,,,,0.3,0.3
170,2021,24356163,6076483,Hooper PLC,Construction,MSME,Region V,2017,,,,0.3,0.25
170,2022,126083334,25161953,Hooper PLC,Construction,MSME,Region V,2017,,,,0.25,0.25
170,2023,194258690,14742729,Hooper PLC,Construction,MSME,Region V,2017,,,,0.25,0.25
170,2024,337551995,68966135,Hooper PLC,Construction,MSME,Region V,2017,,,,0.25,0.25
171,2018,377827282,52419723,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.3,0.3
171,2019,326144166,42263345,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.3,0.3
171,2020,480533153,131834256,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.3,0.3
171,2021,63729366,11056913,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.3,0.25
171,2022,97698007,9171470,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.25,0.25
171,2023,491037844,84977780,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.25,0.25
171,2024,213204136,50552741,Meadows PLC,Manufacturing,MSME,Region IV-B,2020,Enhanced Deductions,3.0,5520561.0,0.25,0.25
172,2018,139096041,14615934,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.3,0.3
172,2019,248956024,23762099,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.3,0.3
172,2020,16523405,2316236,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.3,0.3
172,2021,160296021,14012016,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.3,0.25
172,2022,65659366,9449703,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.25,0.25
172,2023,207338148,45569151,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.25,0.25
172,2024,372809838,94219193,"Alvarado, Miller and Patterson",Healthcare,MSME,Region V,2012,Income Tax Holiday,5.0,21637812.0,0.25,0.25
173,2018,322345793,86958424,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.3,0.3
173,2019,210353198,55217576,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.3,0.3
173,2020,108271220,30012014,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.3,0.3
173,2021,402304825,94133351,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.3,0.25
173,2022,376705837,69650881,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.25,0.25
173,2023,109959344,11060718,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.25,0.25
173,2024,160637150,19855861,White-Green,ICT,Large,Region IV-A,2019,Special Corporate Income Tax,2.0,594302.0,0.25,0.25
174,2018,242736432,65369472,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.3,0.3
174,2019,452489353,24719683,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.3,0.3
174,2020,274618371,71443192,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.3,0.3
174,2021,272949991,48351355,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.3,0.25
174,2022,316444509,88798176,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.25,0.25
174,2023,11304781,1331030,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.25,0.25
174,2024,16172045,4060960,Lewis-Murphy,ICT,MSME,Region VI,2016,Income Tax Holiday,2.0,3013599.0,0.25,0.25
175,2018,10542867,2794337,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.3,0.3
175,2019,334558029,73863433,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.3,0.3
175,2020,416219084,73617381,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.3,0.3
175,2021,192561689,13063935,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.3,0.25
175,2022,416290746,111873555,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.25,0.25
175,2023,106719046,26360214,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.25,0.25
175,2024,245622883,42789667,Ramirez-Bean,Renewable Energy,MSME,Region III,2011,,,,0.25,0.25
176,2018,339961303,76660492,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.3,0.3
176,2019,102527615,15308935,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.3,0.3
176,2020,345730942,74153463,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.3,0.3
176,2021,90876970,26073253,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.3,0.25
176,2022,325905279,76675808,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.25,0.25
176,2023,227326213,24617806,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.25,0.25
176,2024,104313886,17012304,King-Miller,FinTech,Large,Region III,2017,Income Tax Holiday,6.0,7384341.0,0.25,0.25
177,2018,272366080,45904940,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.3,0.3
177,2019,431699848,39985804,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.3,0.3
177,2020,494652326,69089663,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.3,0.3
177,2021,87469257,4756947,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.3,0.25
177,2022,48246780,13096856,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.25,0.25
177,2023,192523469,35748573,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.25,0.25
177,2024,81106759,20469748,Curry Inc,Renewable Energy,MSME,Region V,2015,Income Tax Holiday,2.0,22063462.0,0.25,0.25
178,2018,76844725,4375864,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.3,0.3
178,2019,203043863,39223232,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.3,0.3
178,2020,89647319,7864521,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.3,0.3
178,2021,158457858,12558799,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.3,0.25
178,2022,178183991,50072398,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.25,0.25
178,2023,417641629,63743881,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.25,0.25
178,2024,27570867,2423718,Walker-Jones,Agriculture,MSME,Region IV-B,2012,Special Corporate Income Tax,6.0,28768941.0,0.25,0.25
179,2018,175588647,22642359,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.3,0.3
179,2019,361933539,81537421,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.3,0.3
179,2020,220941935,23894394,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.3,0.3
179,2021,136191788,22583061,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.3,0.25
179,2022,391655260,99124423,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.25,0.25
179,2023,351685790,53509480,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.25,0.25
179,2024,448814077,92278753,"Williams, Johnson and Wright",Healthcare,MSME,Region IV-A,2015,,,,0.25,0.25
180,2018,164267573,35485093,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.3,0.3
180,2019,101575232,6164230,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.3,0.3
180,2020,207391323,14309886,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.3,0.3
180,2021,361077126,41452461,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.3,0.25
180,2022,281151397,15960110,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.25,0.25
180,2023,364071713,68374928,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.25,0.25
180,2024,57128041,5634706,Howell and Sons,FinTech,Large,Region IV-A,2018,Special Corporate Income Tax,5.0,25357687.0,0.25,0.25
181,2018,393614743,30206895,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.3,0.3
181,2019,356490075,65800026,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.3,0.3
181,2020,462056067,27775056,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.3,0.3
181,2021,151357107,29283688,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.3,0.25
181,2022,462235591,121451413,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.25,0.25
181,2023,383157093,101109330,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.25,0.25
181,2024,39484475,10057900,Wells Inc,Agriculture,MSME,Region III,2011,Income Tax Holiday,6.0,27402166.0,0.25,0.25
182,2018,49940369,4704135,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.3,0.3
182,2019,86518485,6366921,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.3,0.3
182,2020,449977775,41948701,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.3,0.3
182,2021,45946844,6571698,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.3,0.25
182,2022,163952727,29157426,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.25,0.25
182,2023,494463342,133929819,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.25,0.25
182,2024,386838055,55365179,"Gould, Marshall and Scott",Retail,MSME,Region VI,2018,,,,0.25,0.25
183,2018,87492200,23398262,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.3,0.3
183,2019,296757059,45786377,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.3,0.3
183,2020,273168917,81365680,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.3,0.3
183,2021,164962971,45102092,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.3,0.25
183,2022,60824478,14652250,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.25,0.25
183,2023,63913677,11677640,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.25,0.25
183,2024,145737422,27554283,Jackson-Lawson,Retail,MSME,Region VI,2017,,,,0.25,0.25
184,2018,36400313,5364163,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.3,0.3
184,2019,169064905,40156152,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.3,0.3
184,2020,454453118,117796539,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.3,0.3
184,2021,5515393,334481,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.3,0.25
184,2022,213449329,20152891,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.25,0.25
184,2023,274764815,76629590,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.25,0.25
184,2024,272269382,43715855,"Higgins, Strickland and Martin",Agriculture,MSME,Region III,2016,,,,0.25,0.25
185,2018,286544448,48744186,Rodriguez-Johnson,Retail,MSME,Region VIII,2015,Income Tax Holiday,2.0,675922.0,0.3,0.3
185,2019,451627371,57997804,Rodriguez-Johnson,Retail,MSME,Region VIII,2015,Income Tax Holiday,2.0,675922.0,0.3,0.3
185,2020,180713676,44091353,Rodriguez-Johnson,Retail,MSME,Region VIII,2015,Income Tax Holiday,2.0,675922.0,0.3,0.3
185,2021,213153864,44645390,Rodriguez-Johnson,Retail,MSME,Region VIII,2015,Income Tax Holiday,2.0,675922.0,0.3,0.25
185,2022,156273567,44761890,Rodriguez-Johnson,Retail,MSME,Region VIII,2015,Income Tax Holiday,2.0,675922.0,0.25,0.25
185,2023,219370292,52042000,Rodriguez-Johnson,Retail,MSME,Region VIII,2015,Income Tax Holiday,2.0,675922.0,0.25,0.25
